race_slug,position,position_name,fans
sleipnir_stakes,4,4th place,330
sleipnir_stakes,5,5th place,220
sleipnir_stakes,6,6th place,198
sleipnir_stakes,7,7th place,176
sleipnir_stakes,8,8th place,154
sleipnir_stakes,9,9th place,132
sleipnir_stakes,10,10th place,110
sleipnir_stakes,11,11th place,88
sleipnir_stakes,12,12th place,66
sleipnir_stakes,13,13th place,55
sleipnir_stakes,14,14th place,44
sleipnir_stakes,15,15th place,33
sleipnir_stakes,16,16th place,22
sobu_stakes,1,1st place,2200
sobu_stakes,2,2nd place,880
sobu_stakes,3,3rd place,550
sobu_stakes,4,4th place,330
sobu_stakes,5,5th place,220
sobu_stakes,6,6th place,198
sobu_stakes,7,7th place,176
sobu_stakes,8,8th place,154
sobu_stakes,9,9th place,132
sobu_stakes,10,10th place,110
sobu_stakes,11,11th place,88
sobu_stakes,12,12th place,66
sobu_stakes,13,13th place,55
sobu_stakes,14,14th place,44
sobu_stakes,15,15th place,33
sobu_stakes,16,16th place,22
sparking_lady_cup,1,1st place,2500
sparking_lady_cup,2,2nd place,1000
sparking_lady_cup,3,3rd place,625
sparking_lady_cup,4,4th place,375
sparking_lady_cup,5,5th place,250
sparking_lady_cup,6,6th place,225
sparking_lady_cup,7,7th place,200
sparking_lady_cup,8,8th place,175
sparking_lady_cup,9,9th place,150
sparking_lady_cup,10,10th place,125
sparking_lady_cup,11,11th place,100
sparking_lady_cup,12,12th place,75
sparking_lady_cup,13,13th place,63
sparking_lady_cup,14,14th place,50
spring_stakes,1,1st place,5400
spring_stakes,2,2nd place,2160
spring_stakes,3,3rd place,1350
spring_stakes,4,4th place,810
spring_stakes,5,5th place,540
spring_stakes,6,6th place,486
spring_stakes,7,7th place,432
spring_stakes,8,8th place,378
spring_stakes,9,9th place,324
spring_stakes,10,10th place,270
spring_stakes,11,11th place,216
spring_stakes,12,12th place,162
spring_stakes,13,13th place,135
spring_stakes,14,14th place,108
spring_stakes,15,15th place,81
spring_stakes,16,16th place,54
sprinters_stakes,1,1st place,13000
sprinters_stakes,2,2nd place,5200
sprinters_stakes,3,3rd place,3250
sprinters_stakes,4,4th place,1950
sprinters_stakes,5,5th place,1300
sprinters_stakes,6,6th place,1170
sprinters_stakes,7,7th place,1040
sprinters_stakes,8,8th place,910
sprinters_stakes,9,9th place,780
sprinters_stakes,10,10th place,650
sprinters_stakes,11,11th place,520
sprinters_stakes,12,12th place,390
sprinters_stakes,13,13th place,325
sprinters_stakes,14,14th place,260
sprinters_stakes,15,15th place,195
sprinters_stakes,16,16th place,130
st_lite_kinen,1,1st place,5400
st_lite_kinen,2,2nd place,2160
st_lite_kinen,3,3rd place,1350
st_lite_kinen,4,4th place,810
st_lite_kinen,5,5th place,540
st_lite_kinen,6,6th place,486
st_lite_kinen,7,7th place,432
st_lite_kinen,8,8th place,378
st_lite_kinen,9,9th place,324
st_lite_kinen,10,10th place,270
st_lite_kinen,11,11th place,216
st_lite_kinen,12,12th place,162
st_lite_kinen,13,13th place,135
st_lite_kinen,14,14th place,108
st_lite_kinen,15,15th place,81
st_lite_kinen,16,16th place,54
st_lite_kinen,17,17th place,54
st_lite_kinen,18,18th place,54
stayers_stakes,1,1st place,6200
stayers_stakes,2,2nd place,2480
stayers_stakes,3,3rd place,1550
stayers_stakes,4,4th place,930
stayers_stakes,5,5th place,620
stayers_stakes,6,6th place,558
stayers_stakes,7,7th place,496
stayers_stakes,8,8th place,434
stayers_stakes,9,9th place,372
stayers_stakes,10,10th place,310
stayers_stakes,11,11th place,248
stayers_stakes,12,12th place,186
stayers_stakes,13,13th place,155
stayers_stakes,14,14th place,124
stayers_stakes,15,15th place,93
stayers_stakes,16,16th place,62
subaru_stakes,1,1st place,2300
subaru_stakes,2,2nd place,920
subaru_stakes,3,3rd place,575
subaru_stakes,4,4th place,345
subaru_stakes,5,5th place,230
subaru_stakes,6,6th place,207
subaru_stakes,7,7th place,184
subaru_stakes,8,8th place,161
subaru_stakes,9,9th place,138
subaru_stakes,10,10th place,115
subaru_stakes,11,11th place,92
subaru_stakes,12,12th place,69
subaru_stakes,13,13th place,58
subaru_stakes,14,14th place,46
subaru_stakes,15,15th place,35
subaru_stakes,16,16th place,23
sumire_stakes,1,1st place,2000
sumire_stakes,2,2nd place,800
sumire_stakes,3,3rd place,500
sumire_stakes,4,4th place,300
sumire_stakes,5,5th place,200
sumire_stakes,6,6th place,180
sumire_stakes,7,7th place,160
sumire_stakes,8,8th place,140
sumire_stakes,9,9th place,120
sumire_stakes,10,10th place,100
sumire_stakes,11,11th place,80
sumire_stakes,12,12th place,60
sumire_stakes,13,13th place,50
sumire_stakes,14,14th place,40
sumire_stakes,15,15th place,30
sumire_stakes,16,16th place,20
sumire_stakes,17,17th place,20
sumire_stakes,18,18th place,20
suzuran_sho,1,1st place,1600
suzuran_sho,2,2nd place,640
suzuran_sho,3,3rd place,400
suzuran_sho,4,4th place,240
suzuran_sho,5,5th place,160
suzuran_sho,6,6th place,144
suzuran_sho,7,7th place,128
suzuran_sho,8,8th place,112
suzuran_sho,9,9th place,96
suzuran_sho,10,10th place,80
suzuran_sho,11,11th place,64
suzuran_sho,12,12th place,48
suzuran_sho,13,13th place,40
suzuran_sho,14,14th place,32
suzuran_sho,15,15th place,24
suzuran_sho,16,16th place,16
swan_stakes,1,1st place,5900
swan_stakes,2,2nd place,2360
swan_stakes,3,3rd place,1475
swan_stakes,4,4th place,885
swan_stakes,5,5th place,590
swan_stakes,6,6th place,531
swan_stakes,7,7th place,472
swan_stakes,8,8th place,413
swan_stakes,9,9th place,354
swan_stakes,10,10th place,295
swan_stakes,11,11th place,236
swan_stakes,12,12th place,177
swan_stakes,13,13th place,148
swan_stakes,14,14th place,118
swan_stakes,15,15th place,89
swan_stakes,16,16th place,59
swan_stakes,17,17th place,59
swan_stakes,18,18th place,59
sweetpea_stakes,1,1st place,2000
sweetpea_stakes,2,2nd place,800
sweetpea_stakes,3,3rd place,500
sweetpea_stakes,4,4th place,300
sweetpea_stakes,5,5th place,200
sweetpea_stakes,6,6th place,180
sweetpea_stakes,7,7th place,160
sweetpea_stakes,8,8th place,140
sweetpea_stakes,9,9th place,120
sweetpea_stakes,10,10th place,100
sweetpea_stakes,11,11th place,80
sweetpea_stakes,12,12th place,60
sweetpea_stakes,13,13th place,50
sweetpea_stakes,14,14th place,40
sweetpea_stakes,15,15th place,30
sweetpea_stakes,16,16th place,20
sweetpea_stakes,17,17th place,20
sweetpea_stakes,18,18th place,20
tachibana_stakes,1,1st place,2000
tachibana_stakes,2,2nd place,800
tachibana_stakes,3,3rd place,500
tachibana_stakes,4,4th place,300
tachibana_stakes,5,5th place,200
tachibana_stakes,6,6th place,180
tachibana_stakes,7,7th place,160
tachibana_stakes,8,8th place,140
tachibana_stakes,9,9th place,120
tachibana_stakes,10,10th place,100
tachibana_stakes,11,11th place,80
tachibana_stakes,12,12th place,60
tachibana_stakes,13,13th place,50
tachibana_stakes,14,14th place,40
tachibana_stakes,15,15th place,30
tachibana_stakes,16,16th place,20
tachibana_stakes,17,17th place,20
tachibana_stakes,18,18th place,20
takamatsunomiya_kinen,1,1st place,13000
takamatsunomiya_kinen,2,2nd place,5200
takamatsunomiya_kinen,3,3rd place,3250
takamatsunomiya_kinen,4,4th place,1950
takamatsunomiya_kinen,5,5th place,1300
takamatsunomiya_kinen,6,6th place,1170
takamatsunomiya_kinen,7,7th place,1040
takamatsunomiya_kinen,8,8th place,910
takamatsunomiya_kinen,9,9th place,780
takamatsunomiya_kinen,10,10th place,650
takamatsunomiya_kinen,11,11th place,520
takamatsunomiya_kinen,12,12th place,390
takamatsunomiya_kinen,13,13th place,325
takamatsunomiya_kinen,14,14th place,260
takamatsunomiya_kinen,15,15th place,195
takamatsunomiya_kinen,16,16th place,130
takamatsunomiya_kinen,17,17th place,130
takamatsunomiya_kinen,18,18th place,130
takarazuka_kinen,1,1st place,15000
takarazuka_kinen,2,2nd place,6000
takarazuka_kinen,3,3rd place,3750
takarazuka_kinen,4,4th place,2250
takarazuka_kinen,5,5th place,1500
takarazuka_kinen,6,6th place,1350
takarazuka_kinen,7,7th place,1200
takarazuka_kinen,8,8th place,1050
takarazuka_kinen,9,9th place,900
takarazuka_kinen,10,10th place,750
takarazuka_kinen,11,11th place,600
takarazuka_kinen,12,12th place,450
takarazuka_kinen,13,13th place,375
takarazuka_kinen,14,14th place,300
takarazuka_kinen,15,15th place,225
takarazuka_kinen,16,16th place,150
takarazuka_kinen,17,17th place,150
takarazuka_kinen,18,18th place,150
tanabata_sho,1,1st place,4100
tanabata_sho,2,2nd place,1640
tanabata_sho,3,3rd place,1025
tanabata_sho,4,4th place,615
tanabata_sho,5,5th place,410
tanabata_sho,6,6th place,369
tanabata_sho,7,7th place,328
tanabata_sho,8,8th place,287
tanabata_sho,9,9th place,246
tanabata_sho,10,10th place,205
tanabata_sho,11,11th place,164
tanabata_sho,12,12th place,123
tanabata_sho,13,13th place,103
tanabata_sho,14,14th place,82
tanabata_sho,15,15th place,62
tanabata_sho,16,16th place,41
tancho_stakes,1,1st place,2400
tancho_stakes,2,2nd place,960
tancho_stakes,3,3rd place,600
tancho_stakes,4,4th place,360
tancho_stakes,5,5th place,240
tancho_stakes,6,6th place,216
tancho_stakes,7,7th place,192
tancho_stakes,8,8th place,168
tancho_stakes,9,9th place,144
tancho_stakes,10,10th place,120
tancho_stakes,11,11th place,96
tancho_stakes,12,12th place,72
tancho_stakes,13,13th place,60
tancho_stakes,14,14th place,48
tango_stakes,1,1st place,1800
tango_stakes,2,2nd place,720
tango_stakes,3,3rd place,450
tango_stakes,4,4th place,270
tango_stakes,5,5th place,180
tango_stakes,6,6th place,162
tango_stakes,7,7th place,144
tango_stakes,8,8th place,126
tango_stakes,9,9th place,108
tango_stakes,10,10th place,90
tango_stakes,11,11th place,72
tango_stakes,12,12th place,54
tango_stakes,13,13th place,45
tango_stakes,14,14th place,36
tango_stakes,15,15th place,27
tango_stakes,16,16th place,18
tanigawadake_stakes,1,1st place,2500
tanigawadake_stakes,2,2nd place,1000
tanigawadake_stakes,3,3rd place,625
tanigawadake_stakes,4,4th place,375
tanigawadake_stakes,5,5th place,250
tanigawadake_stakes,6,6th place,225
tanigawadake_stakes,7,7th place,200
tanigawadake_stakes,8,8th place,175
tanigawadake_stakes,9,9th place,150
tanigawadake_stakes,10,10th place,125
tanigawadake_stakes,11,11th place,100
tanigawadake_stakes,12,12th place,75
tanigawadake_stakes,13,13th place,63
tanigawadake_stakes,14,14th place,50
tanigawadake_stakes,15,15th place,38
tanigawadake_stakes,16,16th place,25
tanigawadake_stakes,17,17th place,25
tanzanite_stakes,1,1st place,2300
tanzanite_stakes,2,2nd place,920
tanzanite_stakes,3,3rd place,575
tanzanite_stakes,4,4th place,345
tanzanite_stakes,5,5th place,230
tanzanite_stakes,6,6th place,207
tanzanite_stakes,7,7th place,184
tanzanite_stakes,8,8th place,161
tanzanite_stakes,9,9th place,138
tanzanite_stakes,10,10th place,115
tanzanite_stakes,11,11th place,92
tanzanite_stakes,12,12th place,69
tanzanite_stakes,13,13th place,58
tanzanite_stakes,14,14th place,46
tanzanite_stakes,15,15th place,35
tanzanite_stakes,16,16th place,23
tck_jo_o_hai,1,1st place,2200
tck_jo_o_hai,2,2nd place,880
tck_jo_o_hai,3,3rd place,550
tck_jo_o_hai,4,4th place,330
tck_jo_o_hai,5,5th place,220
tck_jo_o_hai,6,6th place,198
tck_jo_o_hai,7,7th place,176
tck_jo_o_hai,8,8th place,154
tck_jo_o_hai,9,9th place,132
tck_jo_o_hai,10,10th place,110
tck_jo_o_hai,11,11th place,88
tck_jo_o_hai,12,12th place,66
tck_jo_o_hai,13,13th place,55
tck_jo_o_hai,14,14th place,44
tck_jo_o_hai,15,15th place,33
tck_jo_o_hai,16,16th place,22
teio_sho,1,1st place,6000
teio_sho,2,2nd place,2400
teio_sho,3,3rd place,1500
teio_sho,4,4th place,900
teio_sho,5,5th place,600
teio_sho,6,6th place,540
teio_sho,7,7th place,480
teio_sho,8,8th place,420
teio_sho,9,9th place,360
teio_sho,10,10th place,300
teio_sho,11,11th place,240
teio_sho,12,12th place,180
teio_sho,13,13th place,150
teio_sho,14,14th place,120
teio_sho,15,15th place,90
teio_sho,16,16th place,60
tempozan_stakes,1,1st place,2200
tempozan_stakes,2,2nd place,880
tempozan_stakes,3,3rd place,550
tempozan_stakes,4,4th place,330
tempozan_stakes,5,5th place,220
tempozan_stakes,6,6th place,198
tempozan_stakes,7,7th place,176
tempozan_stakes,8,8th place,154
tempozan_stakes,9,9th place,132
tempozan_stakes,10,10th place,110
tempozan_stakes,11,11th place,88
tempozan_stakes,12,12th place,66
tempozan_stakes,13,13th place,55
tempozan_stakes,14,14th place,44
tempozan_stakes,15,15th place,33
tempozan_stakes,16,16th place,22
tenno_sho_autumn,1,1st place,15000
tenno_sho_autumn,2,2nd place,6000
tenno_sho_autumn,3,3rd place,3750
tenno_sho_autumn,4,4th place,2250
tenno_sho_autumn,5,5th place,1500
tenno_sho_autumn,6,6th place,1350
tenno_sho_autumn,7,7th place,1200
tenno_sho_autumn,8,8th place,1050
tenno_sho_autumn,9,9th place,900
tenno_sho_autumn,10,10th place,750
tenno_sho_autumn,11,11th place,600
tenno_sho_autumn,12,12th place,450
tenno_sho_autumn,13,13th place,375
tenno_sho_autumn,14,14th place,300
tenno_sho_autumn,15,15th place,225
tenno_sho_autumn,16,16th place,150
tenno_sho_autumn,17,17th place,150
tenno_sho_autumn,18,18th place,150
tenno_sho_spring,1,1st place,15000
tenno_sho_spring,2,2nd place,6000
tenno_sho_spring,3,3rd place,3750
tenno_sho_spring,4,4th place,2250
tenno_sho_spring,5,5th place,1500
tenno_sho_spring,6,6th place,1350
tenno_sho_spring,7,7th place,1200
tenno_sho_spring,8,8th place,1050
tenno_sho_spring,9,9th place,900
tenno_sho_spring,10,10th place,750
tenno_sho_spring,11,11th place,600
tenno_sho_spring,12,12th place,450
tenno_sho_spring,13,13th place,375
tenno_sho_spring,14,14th place,300
tenno_sho_spring,15,15th place,225
tenno_sho_spring,16,16th place,150
tenno_sho_spring,17,17th place,150
tenno_sho_spring,18,18th place,150
tennozan_stakes,1,1st place,2200
tennozan_stakes,2,2nd place,880
tennozan_stakes,3,3rd place,550
tennozan_stakes,4,4th place,330
tennozan_stakes,5,5th place,220
tennozan_stakes,6,6th place,198
tennozan_stakes,7,7th place,176
tennozan_stakes,8,8th place,154
tennozan_stakes,9,9th place,132
tennozan_stakes,10,10th place,110
tennozan_stakes,11,11th place,88
tennozan_stakes,12,12th place,66
tennozan_stakes,13,13th place,55
tennozan_stakes,14,14th place,44
tennozan_stakes,15,15th place,33
tennozan_stakes,16,16th place,22
tokai_stakes,1,1st place,5500
tokai_stakes,2,2nd place,2200
tokai_stakes,3,3rd place,1375
tokai_stakes,4,4th place,825
tokai_stakes,5,5th place,550
tokai_stakes,6,6th place,495
tokai_stakes,7,7th place,440
tokai_stakes,8,8th place,385
tokai_stakes,9,9th place,330
tokai_stakes,10,10th place,275
tokai_stakes,11,11th place,220
tokai_stakes,12,12th place,165
tokai_stakes,13,13th place,138
tokai_stakes,14,14th place,110
tokai_stakes,15,15th place,83
tokai_stakes,16,16th place,55
toki_stakes,1,1st place,2500
toki_stakes,2,2nd place,1000
toki_stakes,3,3rd place,625
toki_stakes,4,4th place,375
toki_stakes,5,5th place,250
toki_stakes,6,6th place,225
toki_stakes,7,7th place,200
toki_stakes,8,8th place,175
toki_stakes,9,9th place,150
toki_stakes,10,10th place,125
toki_stakes,11,11th place,100
toki_stakes,12,12th place,75
toki_stakes,13,13th place,63
toki_stakes,14,14th place,50
toki_stakes,15,15th place,38
toki_stakes,16,16th place,25
toki_stakes,17,17th place,25
toki_stakes,18,18th place,25
tokyo_daishoten,1,1st place,8000
tokyo_daishoten,2,2nd place,3200
tokyo_daishoten,3,3rd place,2000
tokyo_daishoten,4,4th place,1200
tokyo_daishoten,5,5th place,800
tokyo_daishoten,6,6th place,720
tokyo_daishoten,7,7th place,640
tokyo_daishoten,8,8th place,560
tokyo_daishoten,9,9th place,480
tokyo_daishoten,10,10th place,400
tokyo_daishoten,11,11th place,320
tokyo_daishoten,12,12th place,240
tokyo_daishoten,13,13th place,200
tokyo_daishoten,14,14th place,160
tokyo_daishoten,15,15th place,120
tokyo_daishoten,16,16th place,80
tokyo_hai,1,1st place,3500
tokyo_hai,2,2nd place,1400
tokyo_hai,3,3rd place,875
tokyo_hai,4,4th place,525
tokyo_hai,5,5th place,350
tokyo_hai,6,6th place,315
tokyo_hai,7,7th place,280
tokyo_hai,8,8th place,245
tokyo_hai,9,9th place,210
tokyo_hai,10,10th place,175
tokyo_hai,11,11th place,140
tokyo_hai,12,12th place,105
tokyo_hai,13,13th place,88
tokyo_hai,14,14th place,70
tokyo_hai,15,15th place,53
tokyo_hai,16,16th place,35
tokyo_shimbun_hai,1,1st place,3900
tokyo_shimbun_hai,2,2nd place,1560
tokyo_shimbun_hai,3,3rd place,975
tokyo_shimbun_hai,4,4th place,585
tokyo_shimbun_hai,5,5th place,390
tokyo_shimbun_hai,6,6th place,351
tokyo_shimbun_hai,7,7th place,312
tokyo_shimbun_hai,8,8th place,273
tokyo_shimbun_hai,9,9th place,234
tokyo_shimbun_hai,10,10th place,195
tokyo_shimbun_hai,11,11th place,156
tokyo_shimbun_hai,12,12th place,117
tokyo_shimbun_hai,13,13th place,98
tokyo_shimbun_hai,14,14th place,78
tokyo_shimbun_hai,15,15th place,59
tokyo_shimbun_hai,16,16th place,39
tokyo_shimbun_hai,17,17th place,39
tokyo_shimbun_hai,18,18th place,39
tokyo_sports_hai_junior_stakes,1,1st place,3300
tokyo_sports_hai_junior_stakes,2,2nd place,1320
tokyo_sports_hai_junior_stakes,3,3rd place,825
tokyo_sports_hai_junior_stakes,4,4th place,495
tokyo_sports_hai_junior_stakes,5,5th place,330
tokyo_sports_hai_junior_stakes,6,6th place,297
tokyo_sports_hai_junior_stakes,7,7th place,264
tokyo_sports_hai_junior_stakes,8,8th place,231
tokyo_sports_hai_junior_stakes,9,9th place,198
tokyo_sports_hai_junior_stakes,10,10th place,165
tokyo_sports_hai_junior_stakes,11,11th place,132
tokyo_sports_hai_junior_stakes,12,12th place,99
tokyo_sports_hai_junior_stakes,13,13th place,83
tokyo_sports_hai_junior_stakes,14,14th place,66
tokyo_sports_hai_junior_stakes,15,15th place,50
tokyo_sports_hai_junior_stakes,16,16th place,33
tokyo_sports_hai_junior_stakes,17,17th place,33
tokyo_sports_hai_junior_stakes,18,18th place,33
tokyo_sprint,1,1st place,2700
tokyo_sprint,2,2nd place,1080
tokyo_sprint,3,3rd place,675
tokyo_sprint,4,4th place,405
tokyo_sprint,5,5th place,270
tokyo_sprint,6,6th place,243
tokyo_sprint,7,7th place,216
tokyo_sprint,8,8th place,189
tokyo_sprint,9,9th place,162
tokyo_sprint,10,10th place,135
tokyo_sprint,11,11th place,108
tokyo_sprint,12,12th place,81
tokyo_sprint,13,13th place,68
tokyo_sprint,14,14th place,54
tokyo_sprint,15,15th place,41
tokyo_sprint,16,16th place,27
tokyo_yushun_japanese_derby,1,1st place,20000
tokyo_yushun_japanese_derby,2,2nd place,8000
tokyo_yushun_japanese_derby,3,3rd place,5000
tokyo_yushun_japanese_derby,4,4th place,3000
tokyo_yushun_japanese_derby,5,5th place,2000
tokyo_yushun_japanese_derby,6,6th place,1800
tokyo_yushun_japanese_derby,7,7th place,1600
tokyo_yushun_japanese_derby,8,8th place,1400
tokyo_yushun_japanese_derby,9,9th place,1200
tokyo_yushun_japanese_derby,10,10th place,1000
tokyo_yushun_japanese_derby,11,11th place,800
tokyo_yushun_japanese_derby,12,12th place,600
tokyo_yushun_japanese_derby,13,13th place,500
tokyo_yushun_japanese_derby,14,14th place,400
tokyo_yushun_japanese_derby,15,15th place,300
tokyo_yushun_japanese_derby,16,16th place,200
tokyo_yushun_japanese_derby,17,17th place,200
tokyo_yushun_japanese_derby,18,18th place,200
tomoe_sho,1,1st place,2400
tomoe_sho,2,2nd place,960
tomoe_sho,3,3rd place,600
tomoe_sho,4,4th place,360
tomoe_sho,5,5th place,240
tomoe_sho,6,6th place,216
tomoe_sho,7,7th place,192
tomoe_sho,8,8th place,168
tomoe_sho,9,9th place,144
tomoe_sho,10,10th place,120
tomoe_sho,11,11th place,96
tomoe_sho,12,12th place,72
tomoe_sho,13,13th place,60
tomoe_sho,14,14th place,48
tomoe_sho,15,15th place,36
tomoe_sho,16,16th place,24
tsuwabuki_sho,1,1st place,1000
tsuwabuki_sho,2,2nd place,400
tsuwabuki_sho,3,3rd place,250
tsuwabuki_sho,4,4th place,150
tsuwabuki_sho,5,5th place,100
tsuwabuki_sho,6,6th place,90
tsuwabuki_sho,7,7th place,80
tsuwabuki_sho,8,8th place,70
tsuwabuki_sho,9,9th place,60
tsuwabuki_sho,10,10th place,50
tsuwabuki_sho,11,11th place,40
tsuwabuki_sho,12,12th place,30
tsuwabuki_sho,13,13th place,25
tsuwabuki_sho,14,14th place,20
tsuwabuki_sho,15,15th place,15
tsuwabuki_sho,16,16th place,7
tsuwabuki_sho,17,17th place,7
tsuwabuki_sho,18,18th place,7
tulip_sho,1,1st place,5200
tulip_sho,2,2nd place,2080
tulip_sho,3,3rd place,1300
tulip_sho,4,4th place,780
tulip_sho,5,5th place,520
tulip_sho,6,6th place,468
tulip_sho,7,7th place,416
tulip_sho,8,8th place,364
tulip_sho,9,9th place,312
tulip_sho,10,10th place,260
tulip_sho,11,11th place,208
tulip_sho,12,12th place,156
tulip_sho,13,13th place,130
tulip_sho,14,14th place,104
tulip_sho,15,15th place,78
tulip_sho,16,16th place,52
tulip_sho,17,17th place,52
tulip_sho,18,18th place,52
turquoise_stakes,1,1st place,3600
turquoise_stakes,2,2nd place,1440
turquoise_stakes,3,3rd place,900
turquoise_stakes,4,4th place,540
turquoise_stakes,5,5th place,360
turquoise_stakes,6,6th place,324
turquoise_stakes,7,7th place,288
turquoise_stakes,8,8th place,252
turquoise_stakes,9,9th place,216
turquoise_stakes,10,10th place,180
turquoise_stakes,11,11th place,144
turquoise_stakes,12,12th place,108
turquoise_stakes,13,13th place,90
turquoise_stakes,14,14th place,72
turquoise_stakes,15,15th place,54
turquoise_stakes,16,16th place,36
uhb_sho,1,1st place,2300
uhb_sho,2,2nd place,920
uhb_sho,3,3rd place,575
uhb_sho,4,4th place,345
uhb_sho,5,5th place,230
uhb_sho,6,6th place,207
uhb_sho,7,7th place,184
uhb_sho,8,8th place,161
uhb_sho,9,9th place,138
uhb_sho,10,10th place,115
uhb_sho,11,11th place,92
uhb_sho,12,12th place,69
uhb_sho,13,13th place,58
uhb_sho,14,14th place,46
uhb_sho,15,15th place,35
uhb_sho,16,16th place,23
unicorn_stakes,1,1st place,3500
unicorn_stakes,2,2nd place,1400
unicorn_stakes,3,3rd place,875
unicorn_stakes,4,4th place,525
unicorn_stakes,5,5th place,350
unicorn_stakes,6,6th place,315
unicorn_stakes,7,7th place,280
unicorn_stakes,8,8th place,245
unicorn_stakes,9,9th place,210
unicorn_stakes,10,10th place,175
unicorn_stakes,11,11th place,140
unicorn_stakes,12,12th place,105
unicorn_stakes,13,13th place,88
unicorn_stakes,14,14th place,70
unicorn_stakes,15,15th place,53
unicorn_stakes,16,16th place,35
uzumasa_stakes,1,1st place,2200
uzumasa_stakes,2,2nd place,880
uzumasa_stakes,3,3rd place,550
uzumasa_stakes,4,4th place,330
uzumasa_stakes,5,5th place,220
uzumasa_stakes,6,6th place,198
uzumasa_stakes,7,7th place,176
uzumasa_stakes,8,8th place,154
uzumasa_stakes,9,9th place,132
uzumasa_stakes,10,10th place,110
uzumasa_stakes,11,11th place,88
uzumasa_stakes,12,12th place,66
uzumasa_stakes,13,13th place,55
uzumasa_stakes,14,14th place,44
uzumasa_stakes,15,15th place,33
uzumasa_stakes,16,16th place,22
valentine_stakes,1,1st place,2200
valentine_stakes,2,2nd place,880
valentine_stakes,3,3rd place,550
valentine_stakes,4,4th place,330
valentine_stakes,5,5th place,220
valentine_stakes,6,6th place,198
valentine_stakes,7,7th place,176
valentine_stakes,8,8th place,154
valentine_stakes,9,9th place,132
valentine_stakes,10,10th place,110
valentine_stakes,11,11th place,88
valentine_stakes,12,12th place,66
valentine_stakes,13,13th place,55
valentine_stakes,14,14th place,44
valentine_stakes,15,15th place,33
valentine_stakes,16,16th place,22
victoria_mile,1,1st place,10500
victoria_mile,2,2nd place,4200
victoria_mile,3,3rd place,2625
victoria_mile,4,4th place,1575
victoria_mile,5,5th place,1050
victoria_mile,6,6th place,945
victoria_mile,7,7th place,840
victoria_mile,8,8th place,735
victoria_mile,9,9th place,630
victoria_mile,10,10th place,525
victoria_mile,11,11th place,420
victoria_mile,12,12th place,315
victoria_mile,13,13th place,263
victoria_mile,14,14th place,210
victoria_mile,15,15th place,158
victoria_mile,16,16th place,105
victoria_mile,17,17th place,105
victoria_mile,18,18th place,105
wakaba_stakes,1,1st place,2000
wakaba_stakes,2,2nd place,800
wakaba_stakes,3,3rd place,500
wakaba_stakes,4,4th place,300
wakaba_stakes,5,5th place,200
wakaba_stakes,6,6th place,180
wakaba_stakes,7,7th place,160
wakaba_stakes,8,8th place,140
wakaba_stakes,9,9th place,120
wakaba_stakes,10,10th place,100
wakaba_stakes,11,11th place,80
wakaba_stakes,12,12th place,60
wakaba_stakes,13,13th place,50
wakaba_stakes,14,14th place,40
wakaba_stakes,15,15th place,30
wakaba_stakes,16,16th place,20
wakagoma_stakes,1,1st place,2000
wakagoma_stakes,2,2nd place,800
wakagoma_stakes,3,3rd place,500
wakagoma_stakes,4,4th place,300
wakagoma_stakes,5,5th place,200
wakagoma_stakes,6,6th place,180
wakagoma_stakes,7,7th place,160
wakagoma_stakes,8,8th place,140
wakagoma_stakes,9,9th place,120
wakagoma_stakes,10,10th place,100
wakagoma_stakes,11,11th place,80
wakagoma_stakes,12,12th place,60
wakagoma_stakes,13,13th place,50
wakagoma_stakes,14,14th place,40
wakagoma_stakes,15,15th place,30
wakagoma_stakes,16,16th place,20
wakagoma_stakes,17,17th place,20
wakagoma_stakes,18,18th place,20
wasurenagusa_sho,1,1st place,2000
wasurenagusa_sho,2,2nd place,800
wasurenagusa_sho,3,3rd place,500
wasurenagusa_sho,4,4th place,300
wasurenagusa_sho,5,5th place,200
wasurenagusa_sho,6,6th place,180
wasurenagusa_sho,7,7th place,160
wasurenagusa_sho,8,8th place,140
wasurenagusa_sho,9,9th place,120
wasurenagusa_sho,10,10th place,100
wasurenagusa_sho,11,11th place,80
wasurenagusa_sho,12,12th place,60
wasurenagusa_sho,13,13th place,50
wasurenagusa_sho,14,14th place,40
wasurenagusa_sho,15,15th place,30
wasurenagusa_sho,16,16th place,20
yamato_stakes,1,1st place,2200
yamato_stakes,2,2nd place,880
yamato_stakes,3,3rd place,550
yamato_stakes,4,4th place,330
yamato_stakes,5,5th place,220
yamato_stakes,6,6th place,198
yamato_stakes,7,7th place,176
yamato_stakes,8,8th place,154
yamato_stakes,9,9th place,132
yamato_stakes,10,10th place,110
yamato_stakes,11,11th place,88
yamato_stakes,12,12th place,66
yamato_stakes,13,13th place,55
yamato_stakes,14,14th place,44
yamato_stakes,15,15th place,33
yamato_stakes,16,16th place,22
yasuda_kinen,1,1st place,13000
yasuda_kinen,2,2nd place,5200
yasuda_kinen,3,3rd place,3250
yasuda_kinen,4,4th place,1950
yasuda_kinen,5,5th place,1300
yasuda_kinen,6,6th place,1170
yasuda_kinen,7,7th place,1040
yasuda_kinen,8,8th place,910
yasuda_kinen,9,9th place,780
yasuda_kinen,10,10th place,650
yasuda_kinen,11,11th place,520
yasuda_kinen,12,12th place,390
yasuda_kinen,13,13th place,325
